peds651;P-Pediatric General Clerkship - Bozeman, MT
peds652;P-Pediatric General Clerkship - Idaho Falls, ID
peds653;P-Pediatric General Clerkship - Helena, MT
peds655;P-Pediatric General Clerkship - Jackson, WY
peds656;P-Pediatric General Clerkship - Wenatchee
peds657;P-Pediatric General Clerkship - Missoula
peds658;P-Pediatric General Clerkship - Boise
peds659;Pediatric General Clerkship - Billings, MT
peds660;Pediatric General Clerkship - Cheyenne, WY
peds661;P-Pediatric General Clerkship - Anchorage
peds663;P-Pediatric General Clerkship - Mary Bridge
peds664;P-Pediatric General Clerkship - Pocatello, ID
peds665;P-Pediatric General Clerkship - Seattle
peds666;P-Pediatric General Clerkship - Great Falls, MT
peds667;P-Pediatric General Clerkship - Madigan
peds668;P-Pediatric General Clerkship - Spokane
peds669;P-Neonatal Pediatrics - Clerkship
peds670;P-Pediatric Infectious Diseases
peds671;Pediatric Endocrinology
peds672;P-Office Practice - Spokane
peds673;P-Office Practice
peds674;P-Pediatric Genetics - Spokane
peds675;P-Clinical Elective in Complementary and Alternative Medicine
peds677;P-Pediatric Intensive Care
peds678;P-Pediatric Infectious Diseases - Boise
peds679;P-Clinical Problems in Developmental Disabilities
peds681;P-Medical Genetics
peds683;P-Pediatric Nephrology
peds684;P-Pediatric Pulmonary Medicine
peds685;P-Pediatric Hematology and Oncology
peds686;P-Pediatric Cardiology
peds689;P-Advanced Rural Pediatrics - Ft. Washakie, WY
peds690;P-Advanced Pediatric Clerkship - Boise
peds691;P-Advanced Pediatric Clerkship - Seattle
peds692;P-Advanced Pediatric Clerkship - Spokane
peds693;P-Advanced Pediatric Subinternship - Mary Bridge
peds694;P-Pediatric Adolecent Medicine
peds697;P-Pediatric Special Electives
peds698;Pediatric Advanced Therapeutics/Pediatric Boot Camp
peds699;P-WWAMI Pediatrics Special Electives
phcol401;General Pharmacology I
phcol402;General Pharmacology II
phcol434;General Pharmacology
phcol435;General Pharmacology
phcol498;Undergraduate Thesis
phcol499;Undergraduate Research
phcol507;Pharmacology Seminar
phcol510;Drug Discovery and Emerging Therapeutics
phcol511;Autonomic/Cardiovascular Pharmacology
phcol512;Neuropharmacology
phcol513;Endocrine Pharmacology and Chemotherapuetics
phcol514;Current Topics in Pharmacology
phcol515;General Pharmacology Laboratory
phcol519;Introduction to Laboratory Research in Pharmacology
phcol527;Drug Metabolism
phcol529;Ion Channel Pharmacology
phcol530;Neuronal Signaling Pathways
phcol531;Genetic Analysis of Signaling Systems
phcol534;Molecular Basis of Addictive Drug Action
phcol535;Transcriptional Control in Human Disease
phcol550;An Overview of Faculty Research
phcol560;Regulation of Cell Function by Cyclic Nucleotide Phosphodiesterases
phcol561;Molecular Properties of Ion Channels
phcol562;Molecular Basis for Motivated Behavior
phcol563;Signal Transduction Mechanisms in Neuroplasticity and Neuron Growth
phcol564;Cellular Regulation by Protein Kinases
phcol565;Intercellular Signaling in Development
phcol566;Molecular Pharmacology of Neurotransmitter and Neurokine Receptors
phcol567;Mechanisms of Carcinogenesis
phcol569;Molecular Genetics of Potassium Channel Function
phcol571;Molecular Mechanisms of Neurosecretion
phcol572;Transcriptional Regulation of Growth Control Genes
phcol573;Signaling Systems Linked to Neuroinflammation
phcol575;Structural Biology of Ubiquitination
phcol576;Pharmacological, Molecular, and Functional Characterization of G-protein Coupled Receptors
phcol577;Regulatory Roles of Ubiquitin in the Nucleus
phcol578;A-Kinase Anchoring Proteins in Cell Signaling Research
phcol579;Genetic Regulation of Emotional Behavior
phcol580;Proteomics for Cellular Systems
phcol600;Independent Study or Research
phcol700;Master's Thesis
phcol800;Doctoral Dissertation
pbio498;Undergraduate Thesis
pbio499;Undergraduate Research
pbio504;Biophysics of Nerve, Muscle, and Synapse
pbio505;Human Physiology
pbio506;Human Physiology
pbio508;Introduction to Laboratory Research in Physiology
pbio509;Neuroendocrinology
pbio513;Practicum in Teaching Physiology and Biophysics
pbio519;Membrane and Muscle Biophysics Seminar
pbio520;Physiology Seminar
pbio521;Biophysics Seminar
pbio522;Selected Topics in Respiratory Physiology
pbio523;Heat Transfer and Temperature Regulation
pbio525;Readings in Advanced Physiology and Biophysics
pbio526;Readings in Advanced Physiology and Biophysics
pbio527;Readings in Advanced Physiology and Biophysics
pbio545;Quantitative Methods in Neuroscience
pbio548;Molecular Mechanisms of Synaptic Plasticity
pbio550;Biophysics of Calcium Signaling
pbio554;Motor Learning: Cellular and Network Mechanisms
pbio555;Sensory Receptors
pbio556;Axon Pathfinding Mechanisms
pbio557;Ion Channel Gating
pbio558;Concepts and Mechanisms in Mitosis
pbio559;Neurobiology of Disease
pbio561;From Biophysics to Neural Computation
pbio600;Independent Study or Research
pbio700;Master's Thesis
pbio800;Doctoral Dissertation
pbsci498;Undergraduate Thesis
pbsci499;Undergraduate Research
pbsci505;P-Psychiatry Preceptorship
pbsci525;P-Psychiatry and the Law
pbsci546;Psychiatric Epidemiology
pbsci580;Applied Research in Behavioral Health and Justice Policy
pbsci600;Research in Psychiatry
pbsci630;P-WRITE Psychiatry Clinical Clerkship
pbsci631;P-Basic Psychiatry Clerkship - Juneau, AK
pbsci632;P-LIC Psychiatry Clinical Clerkship
pbsci637;P-Basic Psychiatry Clerkship - Fairfax - Kirkland, WA
pbsci639;P-Basic Psychiatry Clerkship - Olympia
pbsci640;P-Basic Psychiatry Clerkship - Pocatello
pbsci655;P-Basic Psychiatry Clerkship - Cheyenne
pbsci661;P-Basic Psychiatry Clerkship - Helena
pbsci662;P- Basic Psychiatry Clerkship - Missoula
pbsci663;P- Basic Psychiatry Clerkship - Billings
pbsci665;P-Basic Clinical Clerkship
pbsci666;P-WWAMI Psychiatry and Behavioral Sciences Clerkship
pbsci667;P-Basic Psychiatry Clerkship - Boise
pbsci668;P-Psychiatry Clerkship - Spokane
pbsci669;P-Basic Psychiatry Clerkship - Casper, Wyoming
pbsci670;P-Clerkship in Consultation/Liaison Psychiatry - UWMC
pbsci671;P-Clerkship in Consultation/Liaison Psychiatry - HMC
pbsci672;P-Elective Clerkship in Primary Care Psychiatry - Boise, VAMC
pbsci673;P-Outpatient Psychiatry Elective
pbsci676;P-Inpatient Clerkship in Psychiatry - American Lake VA
pbsci677;P-Alcohol and Drug Treatment Clerkship - American Lake VA
pbsci678;P-Clerkship in Psychiatric Long-Term Care and Rehabilitation
pbsci680;P-Clerkship in Emergency Psychiatry
pbsci685;P-Geriatric Psychiatry Clerkship
pbsci688;P-Subinternship in General Psychiatry
pbsci695;P-Advanced Clerkship in Child Psychiatry - CSTC
pbsci696;P-Advanced Clerkship in Child Psychiatry
pbsci697;P-Psychiatry Special Electives
pbsci699;P-WWAMI Psychiatry and Behavioral Sciences Special Electives
ronc499;Undergraduate Research
ronc505;P-Radiation Oncology Preceptorship
ronc600;Independent Study or Research
ronc694;P-Clinical Cancer Management - SCCA
ronc695;P-Clinical Cancer Management - UWMC
ronc697;P-Radiation Oncology Special Elective
ronc699;P-WWAMI Radiation Oncology Special Electives
radgy498;Undergraduate Thesis
radgy499;Undergraduate Research
radgy505;P-Preceptorship in Radiology
radgy508;Physical Aspects of Medical Imaging
radgy580;P-Nuclear Medicine Technique, Physics, and Instrumentation
radgy600;Independent Study or Research
radgy686;P-Introduction to Diagnostic Radiology - Idaho Falls
radgy687;P-Introduction to Diagnostic Radiology - Casper
radgy688;P-Introduction to Diagnostic Radiology - Boise
radgy689;P-Introduction to Diagnostic Radiology - Billings
radgy690;P-Introduction to Diagnostic Radiology - Nampa
radgy691;P-Introduction to Diagnostic Radiology - Alaska
radgy692;P-Introduction to Diagnostic Radiology - Spokane
radgy694;P-Advanced Clinical Clerkship
radgy695;P-Radiology Sub-specialty Elective
radgy696;P-Nuclear Medicine Clerkship
radgy697;P-Radiology Special Electives
radgy699;P-WWAMI Radiology Special Electives
rhbpo501;Prosthetics and Orthotics Skills
rhbpo502;Professional and Practice Issues
rhbpo511;Upper Limb Prosthetics I
rhbpo512;Upper Limb Prosthetics II
rhbpo515;UPPER LIMB ORTHOTICS
rhbpo521;Lower Limb Prosthetics and Orthotics I: Theory and Application
rhbpo522;Lower Limb Prosthetics I: Clinical Practice
rhbpo523;Lower Limb Orthotics I: Clinical Practice
rhbpo524;Lower Limb Prosthetics and Orthotics II: Theory and Application
rhbpo525;Lower Limb Prosthetics II: Clinical Practice
rhbpo526;Lower Limb Orthotics II: Clinical Practice
rhbpo527;Pediatric Prosthetics and Orthotics
rhbpo528;Lower Limb Prosthetics III: Theory and Application
rhbpo529;Lower Limb Prosthetics III: Clinical Practice
rhbpo530;LOWER LIMB ORTHOTICS III: THEORY AND APPLICATION
rhbpo531;Lower Limb Orthotics III: Clinical Practice
rhbpo532;Spinal Orthotics
rhbpo533;Spinal Orthotics I
rhbpo534;Spinal Orthotics II
rhbpo541;Engineering Concepts
rhbpo561;Clinical Rotation I
rhbpo562;Clinical Rotation II
rhbpo563;Clinical Rotation III
rhbpo564;Clinical Rotation IV
rhbpo581;Outcome Measures for the Prosthetics and Orthotics Clinic
rhbpo582;Critical Evaluation of the Prosthetics and Orthotics Literature
rhbpo583;Evidence Based Practice I
rhbpo584;Evidence Based Practice II
rehab300;Introduction to Occupational Therapy
rehab496;Special Topics in Rehabilitation
rehab498;Undergraduate Thesis
rehab499;Undergraduate Research
rehab500;Clinical Clerkship in Physical Therapy
rehab502;Pediatric Physical Therapy
rehab503;Lifespan III: Geriatric Physical Therapy
rehab504;Procedures I: Basic Physical Examination of the Extremities
rehab505;Introduction to Pharmacology
rehab506;Procedures II: Basic Physical Examination of the Spine
rehab507;Physical Therapy Procedures III: Modalities
rehab508;Principles of Therapeutic Exercise
rehab509;Physical Therapy Procedures: Functional Skills Assessment
rehab510;Rehabilitation Psychology
rehab511;Musculoskeletal IV: Clinical Management
rehab512;Musculoskeletal V: Clinical Management
rehab513;Special Studies in Physical Therapy
rehab514;Systems Review for Physical Therapists
rehab515;Advanced Neuromusculoskeletal Interventions in Physical Therapy
rehab516;Medical Information for Rehabilitation Counselors
rehab517;Physical Therapy Seminar
rehab519;P-Preceptorship in Rehab Medicine
rehab520;Seminar
rehab521;Survey of Pathophysiology for Rehabilitation
rehab522;Neurophysiological Topics in Rehabilitation Medicine
rehab523;Neuroscience III: Applied Neurology
rehab525;Exercise Physiology for Rehabilitation
rehab527;Neuroscience IV: Special Topics in Neurologic Rehabilitation
rehab528;International Clinical Clerkship
rehab529;Professional and Practice Issues in Physical Therapy
rehab530;Medical Aspects of Vocational Counseling
rehab531;Critical Thinking Skills in Physical Therapy
rehab532;Clinical Affiliation for Rehabilitation Counselors
rehab533;Diseases and Diagnosis in Rehabilitation
rehab535;Physical Therapy Administration Issues
rehab536;Patient Evaluation and Clinical Decision Making
rehab537;Functional Mobility Skills
rehab538;Integumentary, Edema Management, and Circulatory Screening for PT
rehab539;Communication Disorders in Rehabilitation Medicine
rehab540;Acute Care Practice in Physical Therapy
rehab541;Gross Anatomy Laboratory - Extremities
rehab542;Gross Anatomy Laboratory - Spine
rehab543;Rehabilitation Kinesiology Laboratory
rehab544;Functional Anatomy for Rehabilitation of the Extremities
rehab545;Functional Anatomy for Rehabilitation of the Spine
rehab546;Teaching Practicum in Rehabilitation
rehab547;Biomechanics Basis of Exercise
rehab548;Kinesiology for Rehabilitation
rehab550;Neuropsychology in Rehabilitation
rehab551;Neurobiology for Rehabilitation
rehab555;P-Neuromuscular Electrodiagnosis
rehab556;Foundations of Rehabilitation Science
rehab557;Evidence-Based Rehabilitation
rehab558;Rehabilitation Research Methods
rehab560;Defining and Measuring Outcomes in Rehabilitation Research
rehab561;Epidemiological and Health Services Approaches to Rehabilitation Research
rehab562;Neuroscience in Rehabilitation
rehab564;Practice Skills for Occupational Therapy
rehab566;Special Topics in Rehabilitation
rehab567;Practicum in Rehabilitation
rehab568;Biophysics as Applied to Physical Medicine
rehab569;Prosthetics and Orthotics for Physical Therapists
rehab570;Foundations of Occupational Therapy
rehab571;Occupational Performance through the Life Span
rehab572;Occupational Therapy Theory and Practice in Psychosocial Dysfunction I
rehab574;Occupational Therapy Theory and Practice in Physical Disabilities I
rehab575;Occupational Therapy Theory and Practice in Physical Disabilities II
rehab576;Occupational Therapy Theory and Practice in Pediatrics
rehab577;Occupational Therapy Theory and Practice in Geriatrics
rehab578;Occupational Performance Analysis
rehab579;Therapeutic Communication
rehab580;Introduction to Research in Rehabilitation
rehab581;Application of Measurement Systems
rehab582;Assistive Technology in Rehabilitation
rehab583;Exploring Disability
rehab585;Leadership and Management in Occupational Therapy
rehab588;Fieldwork II Seminar
rehab591;Graduate Project
rehab592;Principles of Orthotic Use in Rehabilitation
rehab593;Principles of Prosthetic Use in Rehabilitation
rehab594;Clinical Fieldwork in Occupational Therapy
rehab595;Clinical Affiliation in Physical Therapy
rehab596;Electromyography and Clinical Neurophysiology
rehab597;Electromyography and Electrodiagnosis Laboratory
rehab598;Electromyography and Electrodiagnosis Laboratory
rehab599;Electromyography and Electrodiagnosis Laboratory
rehab600;Independent Study or Research
rehab684;Rehabilitation Elective - Boise, ID
rehab685;P-Chronic Disease and Disability
rehab686;P-Rehabilitation Medicine Clerkship - Pediatrics
rehab687;P-Rehabilitation Medicine Clerkship
rehab689;P-Spinal Cord Injury
rehab697;P-Rehabilitation Medicine Special Elective
rehab699;P-WWAMI Rehabilitation Medicine Special Electives
rehab700;Master's Thesis
rehab800;Doctoral Dissertation in
rehab801;Practice Doctorate Project/Capstone
surg498;Undergraduate Thesis
surg499;Undergraduate Research
surg505;P-Preceptorship in Surgery
surg600;Independent Study or Research
surg602;P-Clinical Clerkship - Coeur D'Alene, ID
surg603;P-Clinical Clerkship - Spokane VAMC
surg604;P-Clinical Clerkship - Bozeman, MT
surg605;P-Clinical Clerkship - Swedish Medical Center
surg606;P-Clinical Clerkship - Anchorage, AK
surg630;P-WRITE Surgery Clinical Clerkship
surg642;P-Rural Surgery Clerkship - Pullman, WA
surg644;P-Rural Surgery Clerkship - Lewiston, ID
surg646;P-Rural Surgery Clerkship - Gillette
surg647;P-Rural Surgery Clerkship - Powell
surg648;P-Rural Surgery Clerkship - Libby
surg649;P-Rural Surgery Clerkship - Lewistown
surg650;P-Rural Surgery Clerkship - Twin Falls
surg651;P-Community Surgery Clerkship - Rock Springs, WY
surg652;P-Plastic Surgery - Spokane
surg653;P-Pediatric Surgery - Spokane
surg654;P-Cardiothoracic Surgery - Spokane
surg656;P-Trauma/Acute Care Surgery - Boise
surg657;P-Vascular Surgery - Spokane
surg658;P-Ambulatory Surgery Clerkship - Mary Bridge
surg659;P-Ambulatory Surgery Clerkship - Madigan
surg660;P-Ambulatory Surgery Clerkship - Group Health
surg661;P-Surgical Intensive Care Unit Sub-Internship - VA
surg662;P-Community Surgery Clerkship - Longview
surg663;P-Subinternship in General Surgery - Virginia Mason
surg664;P-Subinternship in General Surgery - VAMC
surg665;P-Clinical Clerkship - UWMC
surg666;P-Clinical Clerkship - Boise
surg667;P-Clinical Clerkship - Spokane
surg668;P-Clinical Clerkship - Casper
surg669;P-Clinical Clerkship - Billings
surg670;P-Clinical Clerkship - Missoula
surg671;P-Clinical Clerkship - Madigan
surg672;P-Clinical Clerkship - HMC
surg673;P-Clinical Clerkship - VA
surg674;P-Clinical Clerkship - Virginia Mason
surg675;P-Clinical Clerkship - Caldwell, ID
surg677;P-Clinical Clerkship - Sheridan, WY
surg678;P-Clinical Clerkship - Kalispell, MT
surg679;P-Clinical Clerkship - Wenatchee, WA
surg681;P-Peripheral Vascular Disease
surg682;P-Clinical Burn Care
surg683;P-Pediatric Surgery Externship
surg685;P-Cardiothoracic Surgery Externship
surg686;P-Plastic Surgery Clerkship and Preceptorship
surg687;P-Transplantation Surgery Clerkship
surg688;P-Subinternship in General Surgery
surg689;P-Community Surgery Clerkship - Coeur d' Alene
surg690;P-Alaska Native Medical Center Surgery Sub-Internship
surg691;P-Surgical Intensive Care Unit Sub-Internship - HMC
surg692;P-Ambulatory Surgery Clerkship - Seattle Children's
surg693;P-Rural Surgery Clerkship - Buffalo
surg694;P-Rural Surgery Clerkship - Riverton
surg695;P-Vascular Thoracic Surgery
surg696;P-Breast Surgery - Spokane
surg697;P-Surgery Special Electives
surg698;P-Clinical Clerkship - Fairbanks
surg699;P-WWAMI Surgery Special Electives
urol498;Undergraduate Thesis
urol499;Undergraduate Research
urol501;P-Urology Preceptorship
urol675;P-Urology Preceptorship
urol679;P-Urology Clerkship - Boise VA
urol680;P-Urology Clerkship
urol681;P-Female Urology
urol682;P-Urology Clerkship - Spokane
urol683;P-Urology Clerkship - Boise
urol684;P-Urology Clerkship - Billings
urol685;P-Urology Sub-Internship
urol690;P-Urology Specialties
urol697;P-Urology Special Electives
urol699;P-WWAMI Urology Special Electives
nsg432;Infants and Children: Risk and Resilience
nsg505;Applied Occupational Health and Safety
nsg506;Occupational Safety Management
nsg507;Technical Aspects of Occupational Safety
nsg508;Introduction to Ergonomics
nsg511;Prevention Issues in Community Health
nsg512;Prevention Critique in Community Health
nsg513;Psychopharmacology for Children and Adolescents
nsg516;Physiological Aspects of Aging
nsg530;Leadership, Communication, and Professional Identity
nsg537;Development and Psychopathology: Parents and Infants
nsg539;Assessment and Management of Common Psychosocial and Biophysical Conditions in the Perinatal Period
nsg540;Telehealth Systems and Applications
nsg548;Basic Arrhythmia, Conduction Disturbance, and 12-Lead Electrocardiography Interpretation
nsg549;Complex Arrhythmia, Conduction Disturbance, and 12-Lead Electrocardiography Interpretation
nsg550;Seminar on Professional Issues in Nursing Education
nsg551;Health Politics and Policy
nsg552;Social Determinants of Health and Health Equity
nsg553;Foundations of Health Systems and Health Economics
nsg554;Occupational Health Nursing: Practice Issues
nsg555;Perspectives on Implementing Research in Advanced Nursing Practice
nsg556;Program Planning and Health Systems and Multicultural Communities
nsg557;Physiology and Pathophysiology Across the Life Span
nsg558;Occupational Health Nursing: Advanced Practice and Leadership in Program Development
nsg559;Prevention Effectiveness in Community Health
nsg560;Pediatric Case Studies
nsg561;Community Health Systems for Equity
nsg562;Management of Adults I
nsg563;Management of Adults II
nsg564;Management of the Adult III
nsg565;Primary Care Management Across the Lifespan
nsg566;Pediatric Pharmacology
nsg567;Advanced Pharmacotherapeutics in Complex Case Management
nsg568;Infant Observation
nurs201;Growth and Development Through the Life Span
nurs204;Learning Wellness: Healthy Ways to Respond to Stressful Student Life
nurs205;Nursing as a Career in Contemporary Society
nurs301;Clinical Applications of Anatomy and Physiology
nurs303;Foundations of Professional Nursing
nurs304;Human Responses I
nurs308;Human Responses II
nurs309;Pharmacotherapeutics in Nursing Practice I
nurs310;Pharmacotherapeutics in Nursing Practice II
nurs401;Care in Illness I
nurs404;Gerontological Nursing
nurs405;Care in Illness II
nurs407;Culture, Diversity, and Nursing Practice
nurs410;Legal and Ethical Issues in Clinical Practice
nurs412;Healthcare Systems
nurs415;Nursing of Families: Childbearing and Childrearing
nurs417;Psychosocial Nursing in Health and Illness
nurs419;Transition to Professional Practice
nurs420;PROMOTING COMMUNITY AND PUBLIC HEALTH
nurs445;Topics in Nursing
nurs499;Special Electives
nurs500;Child Management II: Chronic Conditions
nurs501;Child Mental Health Assessment and Interventions
nurs504;Clinical Nursing Therapeutics
nurs505;Selected Topics in Psychosocial and Community Health Nursing
nurs507;Older Adult Mental Health Assessment and Intervention
nurs509;Issues in Violence and Aggression for Health Professionals
nurs514;Physiologic Adaptations in Women and Children: Physiologic Adaptations During Pregnancy and Postpartum
nurs515;Common Adolescent Health Problems
nurs517;Pediatric Pulmonary Anatomy, Physiology, and Pathphysiology: Clinical Applications
nurs518;Child Management I: Acute Conditions
nurs520;Evaluation of Clinical Performance in Nursing
nurs522;Legal and Ethical Issues in Advanced Practice Nursing
nurs524;Conceptual Foundations for Care Systems Management
nurs525;Managing Clinical Effectiveness Within Care Systems
nurs526;Managing Organizational Effectiveness Within Care Systems
nurs527;Managing Effective Access and Utilization Within Care Systems
nurs529;Childhood Common Developmental and Behavior Issues
nurs533;Healthcare of Cancer Survivors
nurs534;Aging and Health in Contemporary Society
nurs536;Biological Aspects of Cancer: Implications for Care
nurs537;Symptom Management in Cancer Care and Serious Illness
nurs538;Management of Adults with Respiratory Dysfunction
nurs539;Seminar in Critical-Care Nursing
nurs541;Women's Healthcare: Diagnosis and Management
nurs542;Theoretical Foundations of Advanced Practice Nursing: Childbearing I
nurs543;Theoretical Foundations of Advanced Practice Nursing: Childbearing II
nurs546;Interpersonal Therapeutics in Advanced Psychatric Mental Health Nursing: Current Perspectives
nurs547;Neuroscience Basis of Advanced Practice Psychiatric/Mental Health
nurs548;Frameworks in Infant Mental Health
nurs549;Assessment in Psychosocial Nursing
nurs552;Wellness, Health Promotion, and Disease Prevention
nurs554;Management of Psychiatric Disorders: Adult and Adolescent
nurs555;Relationship Based Mental Health Assessment of Infant and Toddlers
nurs556;Addictions and Substance Abuse: Biopsychosocial Perspectives
nurs557;Health, Culture, and Community
nurs560;Dynamics of Community Health Practice
nurs561;Selected Topics in Comparative Nursing Care Systems
nurs562;Clinically Applied Anthropology
nurs564;Biological Intervention in Advanced Practice Psychiatric/Mental Health Nursing
nurs566;Work Stress and Health
nurs569;Observation and Assessment of Relationships
nurs576;Assessment and Collaboration with Communities and Systems
nurs579;Transcultural Nursing Practices
nurs580;Current Issues in Occupational and Environmental Medicine
nurs581;Study of International Health
nurs582;Culture, Society, and Genomics
nurs583;Emotions and Mental Health: From Adversity to Adaptation
nurs584;Critical and Interdisciplinary Approach to Health Policy
nurs587;Role Transition Seminar
nurs588;Philosophical Basis of Nursing Inquiry
nurs589;Theoretical Perspectives in Nursing
nurs590;Ecology of Human Health
nurs592;The Science of Therapeutics: Theoretical Foundations
nurs595;Synthesis of Nursing Science
nurs597;Health in the Context of Culture
nurs599;Selected Readings in Nursing Science
nclin302;Practicum: Health Assessment
nclin306;Practicum: Basic Skills of Nursing Practice
nclin403;Practicum: Pediatric Nursing
nclin407;Practicum: Nursing Care of Ill Adults
nclin409;Partnerships in Community Health
nclin411;Transition to Clinical Practice
nclin416;Practicum: Nursing of Families: Childbearing and Childrearing
nclin418;Practicum: Psychosocial Nursing
nclin490;Special Laboratory Elective
nclin499;Clinical Practicum Elective
nclin500;Comprehensive Health Assessment
nclin501;Diagnostic Health Assessment
nclin502;Pediatric Diagnostic Health Assessment
nclin503;Advanced Fieldwork Community Health Nursing
nclin505;Diagnostic Management and Decision Making
nclin508;Seminar in Group Treatment
nclin510;Group Work with High-Risk Youth
nclin512;Advanced Practicum in Family and Child Nursing I
nclin514;Seminar in Home Care for Chronic Illness
nclin516;Advanced Clinical Practicum I
nclin517;Advanced Clinical Practicum II
nclin518;Advanced Clinical Practicum III
nclin519;Newborn Assessment for Advanced Practice
nclin520;Clinical Reasoning and Assessment Across the Lifespan
nclin521;Diagnostic Decision Making and Clinical Skills Laboratory
nclin532;Advanced Practice in Community Health Systems Nursing: Overview
nclin533;Advanced Practice in Community Health Systems Nursing: Culture
nclin534;Advanced Practice in Community Health Systems Nursing: Assessment
nclin535;Advanced Practice in Community Health Systems Nursing: Policy
nclin536;Advanced Practice in Community Health Systems Nursing: Health Systems
nclin540;Infant Mental Health Practice: Parent Child Relationships and Intervention
nclin541;Advanced Practice Specialist Clinical Practicum
nclin542;Advanced Practice Specialist Clinical Practicum II
nclin543;Advanced Practice Specialist Clinical Practicum III
nclin544;Advanced Practice Specialist Clinical Practicum IV
nclin549;Nurse Practitioner Clinical Practicum I: Adults/Older Adults
nclin550;Nurse Practitioner Clinical Practicum II: Adults/Older Adults
nclin551;Advanced Practice Nursing Clinical Practicum III: Adults/Older Adults
nclin552;Nurse Practitioner Clinical Practicum IV: Adults/Older Adults
nclin562;Professional Interpersonal Styles of Communication with Families to Enhance Health Outcomes
nclin566;Advanced Clinical Practicum in Psychosocial Nursing
nclin567;Advanced Practice Clinical Practicum
nclin599;Independent Study Clinical Practicum
nclin798;Tripartite Immersion Practicum
nclin801;Advanced Clinical Practicum Immersion
nmeth403;Introduction to Research in Nursing
nmeth499;Undergraduate Research
nmeth520;Scholarly Inquiry for Nursing Practice
nmeth522;Data Management for Research Professionals
nmeth523;Project Management and System Analysis for Health Informatics
nmeth524;Healthcare Information Systems and the Electronic Health Records
nmeth526;Patient-Centered Interactive Health Communication Technologies
nmeth527;Introduction to Health Informatics and Systems Thinking
nmeth528;Computing Concepts: From Theory to Application
nmeth529;Database Concepts and Applications in Clinical Informatics
nmeth530;Proposal and Project Development
nmeth533;Appraisal and Translation of Evidence for Practice
nmeth535;Nursing Inquiry to Support Evidence-Based Practice
nmeth536;Methods of Program Evaluation and Quality Improvement
nmeth570;Seminar in Clinical Research in Nursing
nmeth575;Methodological Issues in Family Research
nmeth579;Research Design and Methods in Nursing Science
nmeth580;Methodological Perspectives in Nursing Inquiry
nmeth581;Observational Research Methods
nmeth582;Interpretative Methods in Nursing Research
nmeth583;Interpretative Methods in Nursing Research
nmeth584;Methods: Physiologic Measures
nmeth585;Meta-Analysis
nmeth586;Instrument Development and Testing
nmeth587;Methods of Theory Testing: Causal Modeling with Path Analysis and Structural Equation Modeling
nmeth590;Special Topics in Nursing Research
nmeth591;The Science of Therapeutics: Design and Outcomes
nmeth592;Clinical Outcome Research II
nmeth593;Time Series and Sequential Analysis
nmeth598;Special Projects
nmeth600;Independent Study or Research
nmeth700;Master's Thesis
nmeth800;Doctoral Dissertation
nmeth801;Practice Doctorate Project/Capstone
medch400;Fundamental Concepts in Medicinal Chemistry
medch495;Special Studies in Medicinal Chemistry
medch499;Independent Study/Research
medch520;Seminar
medch521;Advanced Medicinal Chemistry
medch527;Drug Metabolism
medch528;Biophysical Enzymology and Biopharmaceuticals
medch529;Advanced Medicinal Chemistry
medch530;Integrated Pharmacology
medch535;P-Diagnostic Medicinal Chemistry
medch541;Biological Mass Spectrometry
medch551;Flavin and Heme-Containing Monooxygenases
medch552;Medicinal Chemistry Aspects of Drug Action and Drug Metabolism
medch553;Structure and Function of Macromolecular Protein Assemblies
medch554;Biophysical and Structural Virology
medch555;Biophysics and Pharmacology of Dynamic Proteins
medch556;Clinical and Mechanistic Aspects of Drug Metabolism
medch558;Human Cytochrome P-450 Biochemistry
medch559;Biosynthesis, Metabolism, and Analysis of Lipids
medch561;P-Immunizing and Antimicrobial Agents
medch562;P-Medicinal Chemistry
medch563;P-Medicinal Chemistry
medch564;P-Medicinal Chemistry
medch570;P-Medicinal Biochemistry
medch582;Topics in Medicinal Chemistry
medch599;Cumulative Exams for Medicinal Chemistry
medch600;Independent Study or Research
medch700;Master's Thesis
medch800;Doctoral Dissertation
pceut499;Undergraduate Research
pceut501;Advanced Pharmacokinetics I
pceut502;Pharmacokinetics of Drug Metabolism
pceut503;Drug Transport and Delivery
pceut506;Pharmacokinetic Principles
pceut510;Drug Interactions
pceut513;Basic Concepts in Pharmacogenetics and Toxicogenomics
pceut520;Seminar
pceut531;P-Pharmaceutical Formulation: Principles and Dosage Forms
pceut532;P-Clinical Pharmacokinetics
pceut533;P-Biopharmaceutics, Drug Delivery and Therapeutic Resonse
pceut570;Advanced Research Topics
pceut583;Topics in Pharmaceutics
pceut584;Pharmacokinetic Discussion Group
pceut586;Biotechnology and Biopharmaceutics
pceut587;Introduction to Biopharmaceutical Product Development
pceut598;Independent Research
pceut599;Cumulative Exams for Pharmaceutics
pceut600;Independent Study or Research
pceut700;Master's Thesis
pceut800;Doctoral Dissertation
pharm301;Medications and Health: It's Not All About Drugs
pharm500;Profession of Pharmacy
pharm501;P-Alternative and Complementary Medicines
pharm503;Senior Care Introductory Pharmacy Practice Experience
pharm509;P-Principles of Evidence Based Medicine III: Critical Evaluation of Published Evidence
pharm510;Contemporary Concepts in Clinical Nutrition Support
pharm513;P-Medical Devices for Home Healthcare
pharm514;Pharmacotherapeutics for Advanced Nursing Practice
